outside_temp,outside_humidity,inside_temp,inside_humidity,username,date,time
88.4,75.8,80.7,71.3,sullivancarlos,15-04-12,18
87.0,51.6,82.2,51.4,sullivancarlos,15-04-13,00
75.7,52.4,69.8,52.3,sullivancarlos,15-04-13,06
90.3,65.6,84.9,65.1,sullivancarlos,15-04-13,12
75.9,71.7,75.0,71.6,sullivancarlos,15-04-13,18
90.0,63.1,83.7,57.3,sullivancarlos,15-04-14,00
73.6,53.4,72.7,49.9,sullivancarlos,15-04-14,06
90.3,79.8,88.9,76.4,sullivancarlos,15-04-14,12
73.0,90.9,70.3,84.3,sullivancarlos,15-04-14,18
74.8,85.5,65.0,83.7,sullivancarlos,15-04-15,00
74.8,73.7,69.7,73.6,sullivancarlos,15-04-15,06
75.1,86.6,71.9,86.6,sullivancarlos,15-04-15,12
93.0,92.4,87.6,88.7,sullivancarlos,15-04-15,18
86.0,53.7,85.1,53.7,sullivancarlos,15-04-16,00
74.9,86.8,69.1,84.9,sullivancarlos,15-04-16,06
71.3,79.9,70.1,75.3,sullivancarlos,15-04-16,12
72.2,60.4,71.8,59.3,sullivancarlos,15-04-16,18
72.2,50.9,71.0,50.9,sullivancarlos,15-04-17,00
87.9,70.7,87.3,69.5,sullivancarlos,15-04-17,06
79.6,65.0,78.8,61.8,sullivancarlos,15-04-17,12
86.1,61.9,85.9,60.4,sullivancarlos,15-04-17,18
94.9,63.9,92.9,57.6,sullivancarlos,15-04-18,00
88.4,61.3,86.4,54.8,sullivancarlos,15-04-18,06
74.0,82.9,69.4,82.7,sullivancarlos,15-04-18,12
71.9,78.3,71.5,77.6,sullivancarlos,15-04-18,18
85.4,91.6,85.4,91.4,sullivancarlos,15-04-19,00
87.5,68.5,87.5,68.5,sullivancarlos,15-04-19,06
86.9,94.9,83.3,94.9,sullivancarlos,15-04-19,12
80.8,79.7,79.2,79.3,sullivancarlos,15-04-19,18
79.6,65.8,75.9,65.5,sullivancarlos,15-04-20,00
78.9,87.4,78.7,84.2,sullivancarlos,15-04-20,06
94.0,76.9,87.3,73.4,sullivancarlos,15-04-20,12
86.3,69.4,82.8,65.8,sullivancarlos,15-04-20,18
90.2,57.8,90.2,55.9,sullivancarlos,15-04-21,00
83.6,72.9,82.0,71.0,sullivancarlos,15-04-21,06
78.6,80.0,77.4,78.8,sullivancarlos,15-04-21,12
95.0,79.4,93.5,77.4,sullivancarlos,15-04-21,18
89.5,87.9,87.5,87.5,sullivancarlos,15-04-22,00
82.8,71.0,81.8,69.7,sullivancarlos,15-04-22,06
94.3,79.5,93.4,73.3,sullivancarlos,15-04-22,12
77.1,50.0,67.2,49.1,sullivancarlos,15-04-22,18
76.0,60.3,68.6,59.2,sullivancarlos,15-04-23,00
94.4,52.2,94.4,50.2,sullivancarlos,15-04-23,06
78.2,86.0,77.5,84.3,sullivancarlos,15-04-23,12
81.7,65.0,80.7,58.5,sullivancarlos,15-04-23,18
81.1,73.8,80.2,69.2,sullivancarlos,15-04-24,00
93.2,75.5,93.1,75.0,sullivancarlos,15-04-24,06
73.0,88.4,65.3,87.5,sullivancarlos,15-04-24,12
75.1,93.0,72.9,91.4,sullivancarlos,15-04-24,18
81.3,50.2,79.6,50.2,sullivancarlos,15-04-25,00
89.7,50.3,89.7,46.7,sullivancarlos,15-04-25,06
92.2,86.3,91.1,84.6,sullivancarlos,15-04-25,12
91.8,66.1,90.0,66.1,sullivancarlos,15-04-25,18
85.5,75.0,83.7,71.5,sullivancarlos,15-04-26,00
93.3,73.1,93.2,66.1,sullivancarlos,15-04-26,06
76.9,65.0,74.8,61.7,sullivancarlos,15-04-26,12
73.6,51.1,73.3,49.6,sullivancarlos,15-04-26,18
76.2,70.7,75.5,65.1,sullivancarlos,15-04-27,00
70.0,64.2,68.8,63.9,sullivancarlos,15-04-27,06
87.7,52.0,82.9,52.0,sullivancarlos,15-04-27,12
79.1,94.6,79.1,92.1,sullivancarlos,15-04-27,18
77.4,57.7,77.4,57.3,sullivancarlos,15-04-28,00
81.8,78.8,81.2,74.0,sullivancarlos,15-04-28,06
79.8,77.1,78.8,73.5,sullivancarlos,15-04-28,12
76.2,56.4,76.0,54.1,sullivancarlos,15-04-28,18
75.0,86.2,75.0,85.6,sullivancarlos,15-04-29,00
89.4,71.0,87.1,70.6,sullivancarlos,15-04-29,06
79.1,67.0,78.3,62.8,sullivancarlos,15-04-29,12
75.9,63.1,71.4,61.7,sullivancarlos,15-04-29,18
78.9,91.6,76.9,86.6,sullivancarlos,15-04-30,00
78.4,71.1,76.5,67.0,sullivancarlos,15-04-30,06
88.9,57.0,87.3,57.0,sullivancarlos,15-04-30,12
79.2,54.1,79.2,52.9,sullivancarlos,15-04-30,18
92.8,86.1,92.5,79.3,sullivancarlos,15-05-01,00
85.1,65.6,81.6,65.2,sullivancarlos,15-05-01,06
86.0,57.0,85.6,52.1,sullivancarlos,15-05-01,12
86.2,86.2,83.8,85.1,sullivancarlos,15-05-01,18
77.1,68.1,76.0,68.1,sullivancarlos,15-05-02,00
83.5,61.5,81.8,58.6,sullivancarlos,15-05-02,06
93.0,62.8,91.9,60.5,sullivancarlos,15-05-02,12
86.8,90.7,79.7,90.7,sullivancarlos,15-05-02,18
86.3,77.1,83.8,77.1,sullivancarlos,15-05-03,00
88.0,62.3,86.5,58.9,sullivancarlos,15-05-03,06
91.4,58.9,86.3,58.9,sullivancarlos,15-05-03,12
78.9,87.2,76.7,86.5,sullivancarlos,15-05-03,18
79.2,92.9,74.0,92.6,sullivancarlos,15-05-04,00
92.6,70.2,84.9,67.2,sullivancarlos,15-05-04,06
84.2,93.1,83.5,93.1,sullivancarlos,15-05-04,12
92.6,51.9,91.3,49.5,sullivancarlos,15-05-04,18
73.0,81.3,68.3,76.1,sullivancarlos,15-05-05,00
80.0,94.3,80.0,94.2,sullivancarlos,15-05-05,06
82.1,84.9,81.2,83.2,sullivancarlos,15-05-05,12
71.9,68.5,70.3,62.2,sullivancarlos,15-05-05,18
76.5,70.7,72.8,70.3,sullivancarlos,15-05-06,00
89.3,77.5,87.7,76.7,sullivancarlos,15-05-06,06
74.8,53.4,74.2,51.0,sullivancarlos,15-05-06,12
76.2,60.8,74.6,60.0,sullivancarlos,15-05-06,18
86.0,51.2,85.3,51.2,sullivancarlos,15-05-07,00
79.9,93.7,78.4,92.0,sullivancarlos,15-05-07,06
88.0,91.3,85.1,88.0,sullivancarlos,15-05-07,12
89.6,80.2,89.6,75.7,sullivancarlos,15-05-07,18
94.1,83.8,88.8,80.4,sullivancarlos,15-05-08,00
71.6,90.1,68.3,89.9,sullivancarlos,15-05-08,06
70.9,87.8,67.6,87.2,sullivancarlos,15-05-08,12
94.8,66.9,91.1,62.2,sullivancarlos,15-05-08,18
84.1,79.0,84.0,79.0,sullivancarlos,15-05-09,00
71.0,75.8,64.8,69.5,sullivancarlos,15-05-09,06
79.8,65.6,78.2,65.6,sullivancarlos,15-05-09,12
81.5,55.9,73.9,47.7,sullivancarlos,15-05-09,18
92.1,50.5,88.6,47.3,sullivancarlos,15-05-10,00
75.1,84.1,74.3,80.6,sullivancarlos,15-05-10,06
88.4,74.0,81.9,74.0,sullivancarlos,15-05-10,12
85.0,94.5,80.9,92.3,sullivancarlos,15-05-10,18
77.8,84.9,72.5,81.6,sullivancarlos,15-05-11,00
89.6,78.1,88.0,74.3,sullivancarlos,15-05-11,06
87.5,66.7,87.5,59.9,sullivancarlos,15-05-11,12
72.8,94.7,72.8,92.1,sullivancarlos,15-05-11,18
81.4,61.4,79.3,52.6,sullivancarlos,15-05-12,00
83.4,50.7,82.7,50.1,sullivancarlos,15-05-12,06
93.8,74.9,93.1,74.9,sullivancarlos,15-05-12,12
86.5,81.7,82.1,79.0,sullivancarlos,15-05-12,18
75.4,55.9,69.9,55.9,sullivancarlos,15-05-13,00
70.2,78.5,68.6,72.9,sullivancarlos,15-05-13,06
82.2,54.1,80.8,54.1,sullivancarlos,15-05-13,12
79.4,90.5,74.8,87.8,sullivancarlos,15-05-13,18
91.3,62.1,88.1,60.3,sullivancarlos,15-05-14,00
85.1,58.9,78.5,58.9,sullivancarlos,15-05-14,06
72.8,75.7,70.1,74.8,sullivancarlos,15-05-14,12
73.9,55.2,73.5,54.6,sullivancarlos,15-05-14,18
84.9,59.0,79.5,52.3,sullivancarlos,15-05-15,00
79.1,66.2,76.0,63.8,sullivancarlos,15-05-15,06
84.9,63.3,84.9,62.5,sullivancarlos,15-05-15,12
74.4,53.8,69.7,50.8,sullivancarlos,15-05-15,18
78.7,69.7,70.9,69.4,sullivancarlos,15-05-16,00
73.3,60.1,73.2,59.4,sullivancarlos,15-05-16,06
79.5,71.4,76.7,70.8,sullivancarlos,15-05-16,12
77.8,57.1,77.1,54.2,sullivancarlos,15-05-16,18
89.4,86.9,87.7,86.4,sullivancarlos,15-05-17,00
92.0,84.3,86.7,79.7,sullivancarlos,15-05-17,06
70.8,56.6,69.7,56.6,sullivancarlos,15-05-17,12
71.6,91.4,66.6,89.5,sullivancarlos,15-05-17,18
91.3,69.1,90.9,63.8,sullivancarlos,15-05-18,00
70.8,91.2,66.0,88.9,sullivancarlos,15-05-18,06
90.0,57.1,87.8,53.5,sullivancarlos,15-05-18,12
79.0,64.6,77.9,63.6,sullivancarlos,15-05-18,18
84.2,55.5,84.0,52.4,sullivancarlos,15-05-19,00
80.8,80.4,75.0,79.6,sullivancarlos,15-05-19,06
89.0,62.4,84.7,62.4,sullivancarlos,15-05-19,12
72.8,66.2,71.9,64.4,sullivancarlos,15-05-19,18
84.7,93.0,76.8,89.1,sullivancarlos,15-05-20,00
92.3,52.7,86.1,48.6,sullivancarlos,15-05-20,06
71.9,60.7,71.0,60.1,sullivancarlos,15-05-20,12
80.0,80.4,79.1,78.9,sullivancarlos,15-05-20,18
92.1,81.2,85.3,81.2,sullivancarlos,15-05-21,00
94.4,84.1,91.0,75.4,sullivancarlos,15-05-21,06
84.6,72.2,82.6,71.1,sullivancarlos,15-05-21,12
84.1,60.0,83.9,57.5,sullivancarlos,15-05-21,18
71.6,70.0,69.9,67.8,sullivancarlos,15-05-22,00
73.1,66.7,67.0,63.5,sullivancarlos,15-05-22,06
90.1,87.3,89.9,82.3,sullivancarlos,15-05-22,12
83.7,55.2,83.6,54.7,sullivancarlos,15-05-22,18
81.0,94.5,76.8,86.2,sullivancarlos,15-05-23,00
91.7,52.9,90.1,52.9,sullivancarlos,15-05-23,06
86.3,69.1,83.7,67.4,sullivancarlos,15-05-23,12
95.0,62.9,91.8,62.5,sullivancarlos,15-05-23,18
91.7,77.8,90.3,68.1,sullivancarlos,15-05-24,00
93.2,74.7,84.5,67.4,sullivancarlos,15-05-24,06
83.0,75.2,74.6,73.4,sullivancarlos,15-05-24,12
93.1,94.1,85.3,90.5,sullivancarlos,15-05-24,18
83.1,74.2,81.6,71.6,sullivancarlos,15-05-25,00
85.9,58.2,80.9,52.7,sullivancarlos,15-05-25,06
83.6,72.4,81.9,72.4,sullivancarlos,15-05-25,12
85.6,68.0,85.3,67.2,sullivancarlos,15-05-25,18
93.0,94.8,88.8,91.6,sullivancarlos,15-05-26,00
85.8,77.3,84.7,76.5,sullivancarlos,15-05-26,06
88.0,90.4,87.9,90.3,sullivancarlos,15-05-26,12
73.0,72.6,65.2,68.9,sullivancarlos,15-05-26,18
94.4,78.4,91.8,78.2,sullivancarlos,15-05-27,00
89.0,63.6,88.0,59.3,sullivancarlos,15-05-27,06
84.8,52.8,84.3,51.8,sullivancarlos,15-05-27,12
92.4,74.1,90.7,73.0,sullivancarlos,15-05-27,18
85.6,59.4,85.4,56.5,sullivancarlos,15-05-28,00
75.5,87.7,75.5,84.4,sullivancarlos,15-05-28,06
88.7,50.0,88.6,48.9,sullivancarlos,15-05-28,12
74.5,85.8,72.4,81.3,sullivancarlos,15-05-28,18
78.5,51.1,72.0,50.5,sullivancarlos,15-05-29,00
93.4,52.3,93.1,48.8,sullivancarlos,15-05-29,06
92.5,65.8,89.5,64.9,sullivancarlos,15-05-29,12
87.4,55.5,85.2,53.9,sullivancarlos,15-05-29,18
78.6,66.8,69.6,61.5,sullivancarlos,15-05-30,00
81.3,90.1,80.1,85.9,sullivancarlos,15-05-30,06
87.5,84.9,84.0,84.9,sullivancarlos,15-05-30,12
84.7,58.5,83.7,56.4,sullivancarlos,15-05-30,18
88.8,50.4,87.6,49.6,sullivancarlos,15-05-31,00
91.6,67.7,86.6,67.6,sullivancarlos,15-05-31,06
74.1,62.5,68.6,60.1,sullivancarlos,15-05-31,12
87.3,81.9,83.9,78.2,sullivancarlos,15-05-31,18
91.5,57.7,83.6,54.9,sullivancarlos,15-06-01,00
87.1,53.4,87.1,51.0,sullivancarlos,15-06-01,06
85.4,64.6,81.4,58.6,sullivancarlos,15-06-01,12
93.9,93.3,92.7,89.0,sullivancarlos,15-06-01,18
81.7,70.6,74.8,66.7,sullivancarlos,15-06-02,00
92.1,68.5,92.1,68.0,sullivancarlos,15-06-02,06
70.4,66.3,69.0,66.1,sullivancarlos,15-06-02,12
85.2,84.7,84.1,84.7,sullivancarlos,15-06-02,18
93.6,67.5,92.8,65.9,sullivancarlos,15-06-03,00
91.0,81.4,89.3,79.4,sullivancarlos,15-06-03,06
87.8,67.6,78.9,66.4,sullivancarlos,15-06-03,12
77.5,92.2,76.8,91.6,sullivancarlos,15-06-03,18
83.7,63.1,83.7,63.0,sullivancarlos,15-06-04,00
88.5,94.4,86.4,92.9,sullivancarlos,15-06-04,06
93.6,77.2,92.7,74.7,sullivancarlos,15-06-04,12
92.2,80.9,92.1,77.3,sullivancarlos,15-06-04,18
84.9,69.2,84.8,61.7,sullivancarlos,15-06-05,00
72.0,70.1,71.4,67.4,sullivancarlos,15-06-05,06
80.7,75.0,78.9,72.3,sullivancarlos,15-06-05,12
81.9,58.9,78.8,57.1,sullivancarlos,15-06-05,18
88.3,68.1,85.2,63.6,sullivancarlos,15-06-06,00
92.2,91.6,83.9,89.9,sullivancarlos,15-06-06,06
87.3,81.4,82.8,79.0,sullivancarlos,15-06-06,12
75.8,84.3,71.1,84.1,sullivancarlos,15-06-06,18
84.8,93.4,75.3,92.4,sullivancarlos,15-06-07,00
94.6,90.1,92.2,90.1,sullivancarlos,15-06-07,06
77.2,54.8,76.0,51.3,sullivancarlos,15-06-07,12
74.5,73.1,74.5,72.9,sullivancarlos,15-06-07,18
75.8,66.4,70.8,58.5,sullivancarlos,15-06-08,00
79.8,94.3,79.5,85.3,sullivancarlos,15-06-08,06
79.8,75.1,79.4,75.0,sullivancarlos,15-06-08,12
70.6,73.0,68.4,72.9,sullivancarlos,15-06-08,18
88.8,53.6,88.1,51.9,sullivancarlos,15-06-09,00
74.6,52.8,72.3,51.0,sullivancarlos,15-06-09,06
89.0,67.1,88.4,65.4,sullivancarlos,15-06-09,12
76.5,55.2,75.6,52.0,sullivancarlos,15-06-09,18
82.3,94.1,75.8,93.9,sullivancarlos,15-06-10,00
71.3,80.5,68.3,80.5,sullivancarlos,15-06-10,06
71.6,69.0,71.6,66.5,sullivancarlos,15-06-10,12
74.5,54.5,71.6,54.5,sullivancarlos,15-06-10,18
85.0,58.7,78.4,57.9,sullivancarlos,15-06-11,00
92.1,74.5,84.9,74.2,sullivancarlos,15-06-11,06
92.1,91.7,91.8,86.9,sullivancarlos,15-06-11,12
79.3,62.1,75.7,59.8,sullivancarlos,15-06-11,18
82.7,85.3,82.3,84.8,sullivancarlos,15-06-12,00
87.0,80.7,87.0,78.9,sullivancarlos,15-06-12,06
70.1,77.4,62.2,75.5,sullivancarlos,15-06-12,12
73.8,81.6,71.2,81.6,sullivancarlos,15-06-12,18
93.8,57.5,92.8,54.9,sullivancarlos,15-06-13,00
95.0,55.9,91.2,55.9,sullivancarlos,15-06-13,06
70.4,65.7,63.2,59.3,sullivancarlos,15-06-13,12
70.8,88.1,69.8,83.6,sullivancarlos,15-06-13,18
74.7,83.4,74.3,82.6,sullivancarlos,15-06-14,00
74.2,68.9,73.0,67.7,sullivancarlos,15-06-14,06
89.1,88.5,88.2,87.8,sullivancarlos,15-06-14,12
87.7,66.3,81.4,66.3,sullivancarlos,15-06-14,18
85.5,66.4,84.9,66.1,sullivancarlos,15-06-15,00
75.8,93.8,74.4,87.8,sullivancarlos,15-06-15,06
71.0,72.6,68.7,68.3,sullivancarlos,15-06-15,12
77.5,56.0,75.1,50.2,sullivancarlos,15-06-15,18
88.1,58.2,87.5,54.9,sullivancarlos,15-06-16,00
93.0,64.0,92.1,64.0,sullivancarlos,15-06-16,06
86.5,91.9,85.8,90.2,sullivancarlos,15-06-16,12
75.9,92.8,74.8,84.7,sullivancarlos,15-06-16,18
90.5,77.2,87.8,76.6,sullivancarlos,15-06-17,00
90.4,80.8,85.0,76.8,sullivancarlos,15-06-17,06
71.0,56.2,70.9,55.1,sullivancarlos,15-06-17,12
79.7,82.2,73.6,81.2,sullivancarlos,15-06-17,18
83.1,51.0,75.4,50.6,sullivancarlos,15-06-18,00
78.0,75.8,72.8,72.4,sullivancarlos,15-06-18,06
86.8,80.3,84.8,73.7,sullivancarlos,15-06-18,12
78.3,61.0,72.4,59.2,sullivancarlos,15-06-18,18
88.7,84.2,87.5,84.2,sullivancarlos,15-06-19,00
73.2,52.0,72.4,51.1,sullivancarlos,15-06-19,06
92.5,73.7,89.6,66.2,sullivancarlos,15-06-19,12
70.2,93.7,69.5,87.8,sullivancarlos,15-06-19,18
93.5,78.5,90.8,77.7,sullivancarlos,15-06-20,00
79.0,55.3,72.8,55.3,sullivancarlos,15-06-20,06
71.2,73.5,71.2,70.7,sullivancarlos,15-06-20,12
92.2,84.6,92.2,83.8,sullivancarlos,15-06-20,18
94.6,80.1,92.0,76.7,sullivancarlos,15-06-21,00
74.4,63.4,73.9,60.2,sullivancarlos,15-06-21,06
71.2,81.9,65.5,81.9,sullivancarlos,15-06-21,12
88.3,53.7,87.3,51.6,sullivancarlos,15-06-21,18
81.7,63.0,72.1,62.8,sullivancarlos,15-06-22,00
89.3,60.5,83.8,59.9,sullivancarlos,15-06-22,06
83.6,84.0,79.6,83.2,sullivancarlos,15-06-22,12
72.3,74.6,69.5,70.8,sullivancarlos,15-06-22,18
94.5,88.2,94.5,83.5,sullivancarlos,15-06-23,00
84.1,89.8,81.2,86.8,sullivancarlos,15-06-23,06
82.2,80.0,79.2,78.7,sullivancarlos,15-06-23,12
77.6,91.4,74.9,84.0,sullivancarlos,15-06-23,18
73.4,59.8,71.1,55.0,sullivancarlos,15-06-24,00
72.2,77.0,71.1,74.8,sullivancarlos,15-06-24,06
93.0,90.8,90.9,85.4,sullivancarlos,15-06-24,12
94.4,66.4,84.5,65.9,sullivancarlos,15-06-24,18
78.1,74.4,72.0,74.3,sullivancarlos,15-06-25,00
90.9,87.7,88.1,87.4,sullivancarlos,15-06-25,06
70.1,55.4,68.1,48.3,sullivancarlos,15-06-25,12
80.4,73.7,77.0,72.3,sullivancarlos,15-06-25,18
93.3,61.9,85.4,61.6,sullivancarlos,15-06-26,00
80.3,92.8,80.3,89.8,sullivancarlos,15-06-26,06
78.1,62.7,72.7,59.7,sullivancarlos,15-06-26,12
78.6,64.1,77.3,60.4,sullivancarlos,15-06-26,18
93.7,78.2,93.3,77.6,sullivancarlos,15-06-27,00
77.9,62.5,77.9,58.8,sullivancarlos,15-06-27,06
79.2,80.9,73.1,74.9,sullivancarlos,15-06-27,12
79.2,88.5,77.4,86.7,sullivancarlos,15-06-27,18
78.4,79.1,74.9,79.1,sullivancarlos,15-06-28,00
83.4,65.4,83.3,61.8,sullivancarlos,15-06-28,06
78.9,94.4,71.9,92.0,sullivancarlos,15-06-28,12
83.6,56.5,78.1,56.4,sullivancarlos,15-06-28,18
93.7,62.7,92.3,61.0,sullivancarlos,15-06-29,00
82.1,51.1,81.3,50.8,sullivancarlos,15-06-29,06
79.0,55.5,74.2,55.1,sullivancarlos,15-06-29,12
92.0,89.5,91.6,87.5,sullivancarlos,15-06-29,18
75.7,82.1,71.4,78.0,sullivancarlos,15-06-30,00
86.1,63.2,85.7,62.6,sullivancarlos,15-06-30,06
92.6,51.9,92.0,51.3,sullivancarlos,15-06-30,12
80.8,69.9,75.2,68.9,sullivancarlos,15-06-30,18
85.3,80.8,82.2,80.2,sullivancarlos,15-07-01,00
78.4,77.5,77.2,77.5,sullivancarlos,15-07-01,06
88.4,56.8,87.6,53.6,sullivancarlos,15-07-01,12
90.1,88.7,88.2,87.4,sullivancarlos,15-07-01,18
86.8,81.5,79.3,80.3,sullivancarlos,15-07-02,00
90.6,74.6,90.6,67.5,sullivancarlos,15-07-02,06
75.4,52.9,73.2,48.8,sullivancarlos,15-07-02,12
70.2,73.1,69.5,72.7,sullivancarlos,15-07-02,18
75.0,56.6,65.5,55.6,sullivancarlos,15-07-03,00
70.6,55.0,70.6,54.4,sullivancarlos,15-07-03,06
94.9,63.6,89.9,62.7,sullivancarlos,15-07-03,12
76.8,89.1,73.8,87.7,sullivancarlos,15-07-03,18
86.4,57.0,82.9,55.4,sullivancarlos,15-07-04,00
75.4,75.7,72.3,73.3,sullivancarlos,15-07-04,06
94.8,85.2,94.4,80.6,sullivancarlos,15-07-04,12
88.3,56.9,85.5,56.0,sullivancarlos,15-07-04,18
90.0,70.7,80.5,70.4,sullivancarlos,15-07-05,00
93.1,52.6,92.5,50.4,sullivancarlos,15-07-05,06
76.7,88.0,71.0,87.2,sullivancarlos,15-07-05,12
75.4,80.8,74.8,78.7,sullivancarlos,15-07-05,18
78.6,88.9,72.2,85.8,sullivancarlos,15-07-06,00
84.1,67.1,79.5,66.2,sullivancarlos,15-07-06,06
92.4,56.9,92.4,55.5,sullivancarlos,15-07-06,12
93.1,73.8,93.0,69.4,sullivancarlos,15-07-06,18
72.2,68.7,69.5,65.9,sullivancarlos,15-07-07,00
73.3,74.8,71.2,72.9,sullivancarlos,15-07-07,06
89.8,64.0,84.6,63.0,sullivancarlos,15-07-07,12
87.5,90.0,84.7,81.4,sullivancarlos,15-07-07,18
86.4,66.4,86.4,61.5,sullivancarlos,15-07-08,00
75.4,58.6,74.6,53.0,sullivancarlos,15-07-08,06
84.5,87.2,81.3,85.2,sullivancarlos,15-07-08,12
91.9,85.9,91.5,85.9,sullivancarlos,15-07-08,18
76.0,88.9,74.7,86.7,sullivancarlos,15-07-09,00
88.0,88.0,88.0,87.5,sullivancarlos,15-07-09,06
71.3,79.8,68.8,78.4,sullivancarlos,15-07-09,12
73.4,73.0,69.6,70.0,sullivancarlos,15-07-09,18
91.5,89.0,91.4,89.0,sullivancarlos,15-07-10,00
73.7,84.0,70.8,82.2,sullivancarlos,15-07-10,06
85.7,54.6,79.5,54.3,sullivancarlos,15-07-10,12
88.6,78.4,88.6,77.7,sullivancarlos,15-07-10,18
77.3,73.0,76.9,66.0,sullivancarlos,15-07-11,00
90.0,87.0,89.1,85.4,sullivancarlos,15-07-11,06
71.0,84.9,71.0,78.2,sullivancarlos,15-07-11,12
80.4,90.7,78.4,90.2,sullivancarlos,15-07-11,18
73.0,75.2,73.0,72.5,sullivancarlos,15-07-12,00
85.8,80.5,80.9,74.2,sullivancarlos,15-07-12,06
87.5,60.4,86.9,60.1,sullivancarlos,15-07-12,12
76.2,51.7,74.8,43.7,sullivancarlos,15-07-12,18
91.8,64.8,86.9,63.7,sullivancarlos,15-07-13,00
80.0,64.4,75.8,62.6,sullivancarlos,15-07-13,06
78.1,81.1,77.5,81.1,sullivancarlos,15-07-13,12
83.2,74.2,79.6,69.7,sullivancarlos,15-07-13,18
80.2,72.1,80.2,68.7,sullivancarlos,15-07-14,00
71.8,52.6,70.8,49.5,sullivancarlos,15-07-14,06
81.1,67.3,80.9,66.9,sullivancarlos,15-07-14,12
83.1,86.0,82.4,81.4,sullivancarlos,15-07-14,18
77.6,52.5,76.7,49.9,sullivancarlos,15-07-15,00
71.8,84.8,69.8,81.6,sullivancarlos,15-07-15,06
92.2,79.3,89.3,77.9,sullivancarlos,15-07-15,12
70.0,70.6,65.6,70.6,sullivancarlos,15-07-15,18
93.2,60.8,87.3,60.8,sullivancarlos,15-07-16,00
85.6,73.4,82.2,68.4,sullivancarlos,15-07-16,06
70.6,53.5,66.7,49.1,sullivancarlos,15-07-16,12
77.0,65.7,75.9,61.8,sullivancarlos,15-07-16,18
75.4,83.4,71.7,83.3,sullivancarlos,15-07-17,00
73.3,63.1,68.4,59.3,sullivancarlos,15-07-17,06
74.7,84.3,72.2,79.7,sullivancarlos,15-07-17,12
84.8,59.3,83.8,58.7,sullivancarlos,15-07-17,18
84.3,53.0,83.9,52.0,sullivancarlos,15-07-18,00
79.2,84.1,78.8,82.8,sullivancarlos,15-07-18,06
79.3,88.6,77.5,85.8,sullivancarlos,15-07-18,12
79.6,88.5,79.3,88.5,sullivancarlos,15-07-18,18
83.1,92.0,82.1,89.7,sullivancarlos,15-07-19,00
92.6,59.4,90.1,58.4,sullivancarlos,15-07-19,06
92.4,50.5,89.5,50.5,sullivancarlos,15-07-19,12
76.3,73.1,70.6,73.0,sullivancarlos,15-07-19,18
70.8,63.4,68.2,59.8,sullivancarlos,15-07-20,00
85.0,62.8,82.9,59.5,sullivancarlos,15-07-20,06
86.8,69.6,85.2,63.8,sullivancarlos,15-07-20,12
87.2,78.3,80.7,77.5,sullivancarlos,15-07-20,18
74.0,51.5,72.8,50.9,sullivancarlos,15-07-21,00
93.5,76.3,92.7,71.3,sullivancarlos,15-07-21,06
92.3,73.4,89.0,73.2,sullivancarlos,15-07-21,12
70.2,72.3,68.8,69.3,sullivancarlos,15-07-21,18
92.2,70.3,90.6,70.3,sullivancarlos,15-07-22,00
86.1,51.4,86.0,43.7,sullivancarlos,15-07-22,06
86.3,66.2,84.7,61.2,sullivancarlos,15-07-22,12
86.7,91.2,85.7,81.8,sullivancarlos,15-07-22,18
88.2,82.9,88.2,81.5,sullivancarlos,15-07-23,00
71.6,93.3,69.6,91.0,sullivancarlos,15-07-23,06
83.0,76.3,83.0,74.3,sullivancarlos,15-07-23,12
82.0,69.9,76.8,69.0,sullivancarlos,15-07-23,18
77.8,94.7,77.6,90.3,sullivancarlos,15-07-24,00
87.0,83.8,85.5,80.3,sullivancarlos,15-07-24,06
86.8,84.7,85.8,81.1,sullivancarlos,15-07-24,12
73.0,50.5,73.0,49.9,sullivancarlos,15-07-24,18
91.5,59.3,91.1,57.9,sullivancarlos,15-07-25,00
74.9,64.8,71.4,63.0,sullivancarlos,15-07-25,06
83.8,73.6,83.2,67.0,sullivancarlos,15-07-25,12
83.9,80.9,83.6,79.5,sullivancarlos,15-07-25,18
89.4,67.6,84.4,67.4,sullivancarlos,15-07-26,00
74.5,89.8,74.3,84.8,sullivancarlos,15-07-26,06
87.8,79.0,86.0,79.0,sullivancarlos,15-07-26,12
73.8,53.1,73.8,49.5,sullivancarlos,15-07-26,18
93.8,92.8,93.6,92.8,sullivancarlos,15-07-27,00
93.3,75.5,88.7,66.3,sullivancarlos,15-07-27,06
82.5,56.5,81.6,56.5,sullivancarlos,15-07-27,12
77.0,64.7,67.3,60.9,sullivancarlos,15-07-27,18
81.7,62.1,75.3,58.2,sullivancarlos,15-07-28,00
94.5,87.0,90.8,85.0,sullivancarlos,15-07-28,06
82.4,50.4,76.7,44.7,sullivancarlos,15-07-28,12
86.8,56.1,85.0,53.5,sullivancarlos,15-07-28,18
90.4,54.3,90.4,51.8,sullivancarlos,15-07-29,00
72.8,92.4,67.8,88.5,sullivancarlos,15-07-29,06
89.2,94.5,88.5,91.4,sullivancarlos,15-07-29,12
85.6,89.8,79.8,87.8,sullivancarlos,15-07-29,18
76.4,71.6,72.5,70.6,sullivancarlos,15-07-30,00
81.0,75.0,80.5,71.8,sullivancarlos,15-07-30,06
76.1,78.6,74.4,78.3,sullivancarlos,15-07-30,12
